names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000027746,11.461806,1.7566881,2.051910889955805e-30,3.5881854353393274e-28
ENSMUSG00000015290,11.461467,1.8025492,2.0599711355752233e-30,3.5903523407992532e-28
ENSMUSG00000005687,11.459316,1.5370169,2.111754164566145e-30,3.668458488650284e-28
ENSMUSG00000024054,11.45694,2.1325152,2.170492230284783e-30,3.758093060304929e-28
ENSMUSG00000029038,11.455356,1.5158669,2.2105489361829924e-30,3.8149001247517373e-28
ENSMUSG00000031667,11.452187,1.8942212,2.292876604741857e-30,3.9440474825879864e-28
ENSMUSG00000021361,11.451168,1.600829,2.3199799202265862e-30,3.977669807200215e-28
ENSMUSG00000035885,11.450036,1.8323215,2.350467793651845e-30,4.016857882683718e-28
ENSMUSG00000062054,11.444038,1.8015432,2.518816353974006e-30,4.290628401546142e-28
ENSMUSG00000062963,11.441888,1.540972,2.5820376632627243e-30,4.381453596798259e-28
ENSMUSG00000064357,11.441662,2.201885,2.5887834725363982e-30,4.381453596798259e-28
ENSMUSG00000032231,11.440983,2.0347893,2.609126032808257e-30,4.401729418682546e-28
ENSMUSG00000005683,11.437814,1.8193794,2.706175595987287e-30,4.550870884037918e-28
ENSMUSG00000028757,11.435438,1.6664716,2.7813062966977622e-30,4.662319688948517e-28
ENSMUSG00000031513,11.429327,1.9737742,2.9841403262917336e-30,4.98645111792672e-28
ENSMUSG00000037049,11.427629,1.6302557,3.0430435540685406e-30,5.068786092150371e-28
ENSMUSG00000038372,11.417331,2.0145297,3.4259500618877124e-30,5.688590140615825e-28
ENSMUSG00000029767,11.412578,1.6263521,3.618447801058725e-30,5.98932762441909e-28
ENSMUSG00000001435,11.41088,2.0098255,3.689767333107778e-30,6.088231766315392e-28
ENSMUSG00000022354,11.405901,2.172497,3.907119663521413e-30,6.426723456534784e-28
ENSMUSG00000001211,11.404655,1.7187334,3.9634143292755414e-30,6.4872591193482866e-28
ENSMUSG00000035278,11.404543,1.6073155,3.96857176918867e-30,6.4872591193482866e-28
ENSMUSG00000015759,11.401487,1.7452539,4.110368564006467e-30,6.698246431425524e-28
ENSMUSG00000016528,11.397639,1.7789625,4.296099883886952e-30,6.979305971860297e-28
ENSMUSG00000047040,11.394471,2.619118,4.455291002551654e-30,7.215652221855657e-28
ENSMUSG00000000171,11.389379,1.6585732,4.723485709336472e-30,7.626545821982654e-28
ENSMUSG00000045948,11.382814,1.4951605,5.092916207563817e-30,8.197881880774588e-28
ENSMUSG00000021760,11.373308,1.7081461,5.6793405253328176e-30,9.113956338152992e-28
ENSMUSG00000032504,11.369121,1.5565199,5.9584581824156774e-30,9.532808659259319e-28
ENSMUSG00000026342,11.35803,1.907486,6.765261416386364e-30,1.079079696705796e-27
ENSMUSG00000071014,11.348072,1.8494543,7.581627910809598e-30,1.2056391743606465e-27
ENSMUSG00000029610,11.345808,1.9586166,7.780391980505902e-30,1.2335202177286405e-27
ENSMUSG00000007777,11.340263,2.0227787,8.289488282712938e-30,1.3102868025491837e-27
ENSMUSG00000024165,11.321704,1.8834606,1.0246132154070172e-29,1.6147168025797532e-27
ENSMUSG00000021040,11.316272,1.6485604,1.0901044865307928e-29,1.7127982015831285e-27
ENSMUSG00000017286,11.310273,1.6135942,1.167251552314079e-29,1.8285551401072576e-27
ENSMUSG00000007739,11.304841,1.6895441,1.241783459477131e-29,1.9395404799121147e-27
ENSMUSG00000020978,11.303936,1.750313,1.2546565819795003e-29,1.950598560121478e-27
ENSMUSG00000026003,11.3038225,1.6762072,1.2562750054737842e-29,1.950598560121478e-27
ENSMUSG00000014606,11.302012,1.5419794,1.2824533254273965e-29,1.985388624623425e-27
ENSMUSG00000036781,11.300541,2.087495,1.3041212364556253e-29,2.013012475134261e-27
ENSMUSG00000000326,11.292279,1.7065074,1.4327170121420713e-29,2.2050436447693e-27
ENSMUSG00000006736,11.288319,1.5174563,1.4987596112679852e-29,2.2999624168717687e-27
ENSMUSG00000001891,11.286735,1.6532134,1.5260146855537588e-29,2.3349799124653387e-27
ENSMUSG00000017188,11.285603,1.7965765,1.5457831659925595e-29,2.3583722529038946e-27
ENSMUSG00000068039,11.284358,1.6112794,1.5678221007861145e-29,2.385083355403986e-27
ENSMUSG00000028165,11.280849,1.5760945,1.6316235259638645e-29,2.4749895075687022e-27
ENSMUSG00000026254,11.279039,1.5853412,1.6655546119570007e-29,2.519199211349675e-27
ENSMUSG00000005447,11.274965,1.8457543,1.7444811356530448e-29,2.6310174514680134e-27
ENSMUSG00000005354,11.27338,1.6120567,1.776167380223804e-29,2.6711527492988614e-27
ENSMUSG00000028426,11.268741,1.5702497,1.8722856217606121e-29,2.8076816520510422e-27
ENSMUSG00000029810,11.268401,2.1737375,1.879517981718472e-29,2.8105201274356106e-27
ENSMUSG00000022500,11.265799,2.200536,1.9358948751695357e-29,2.8866221713717757e-27
ENSMUSG00000022314,11.262969,1.6909606,1.9990785299073316e-29,2.9640421831042905e-27
ENSMUSG00000028796,11.262969,2.0638769,1.9990785299073316e-29,2.9640421831042905e-27
ENSMUSG00000021102,11.258555,1.5729096,2.101754461114676e-29,3.107526624023373e-27
ENSMUSG00000039197,11.2469,1.9021007,2.3987750561202257e-29,3.535928754132135e-27
ENSMUSG00000025871,11.246673,1.6374896,2.4049367238758722e-29,3.535928754132135e-27
ENSMUSG00000026688,11.245202,1.61729,2.4453721464886714e-29,3.585365133776538e-27
ENSMUSG00000025903,11.242938,1.6245292,2.5089015039447234e-29,3.6682927656009576e-27
ENSMUSG00000022757,11.234564,1.7325722,2.758528154309078e-29,4.010991379287642e-27
ENSMUSG00000000078,11.227095,2.1375132,3.0018731957113487e-29,4.352798830012742e-27
ENSMUSG00000029840,11.219739,1.5126568,3.262326901886285e-29,4.717468099112266e-27
ENSMUSG00000039128,11.212044,1.6963145,3.558815116571733e-29,5.132103903448486e-27
ENSMUSG00000052712,11.211251,1.5508708,3.5908137888178064e-29,5.164100398585083e-27
ENSMUSG00000022865,11.210346,1.9200513,3.6277333848760576e-29,5.202980230145399e-27
ENSMUSG00000025374,11.1989155,1.6340961,4.1275396753275037e-29,5.90372767256898e-27
ENSMUSG00000036620,11.195294,1.6689577,4.2997162289521985e-29,6.132393917885779e-27
ENSMUSG00000028645,11.195068,2.1728168,4.310710824564439e-29,6.132393917885779e-27
ENSMUSG00000045503,11.192013,1.5080565,4.461896830545299e-29,6.330361228371492e-27
ENSMUSG00000003037,11.189862,1.598091,4.5714292497941353e-29,6.468326612692583e-27
ENSMUSG00000019179,11.187712,1.8523602,4.6836290254920945e-29,6.591644315128393e-27
ENSMUSG00000027879,11.187712,1.4575622,4.6836290254920945e-29,6.591644315128393e-27
ENSMUSG00000018569,11.186693,2.3996165,4.737725759556489e-29,6.649998215467077e-27
ENSMUSG00000023348,11.182393,1.6717448,4.973052279709071e-29,6.961744143477837e-27
ENSMUSG00000040269,11.181035,1.5431546,5.049748145837678e-29,7.050359241493689e-27
ENSMUSG00000078919,11.178772,1.5937138,5.180191020907679e-29,7.213347475568694e-27
ENSMUSG00000001054,11.178432,1.7592236,5.200043693190395e-29,7.22188653917598e-27
ENSMUSG00000028127,11.175151,1.8747447,5.395887329794668e-29,7.474155933975584e-27
ENSMUSG00000029860,11.172095,1.6317441,5.584795535015951e-29,7.715519626800514e-27
ENSMUSG00000031838,11.170284,2.1292095,5.699822387843572e-29,7.853818094411892e-27
ENSMUSG00000024360,11.169492,1.6572306,5.750882882524238e-29,7.903484893069081e-27
ENSMUSG00000026914,11.164739,1.694333,6.066916895668074e-29,8.31609994063502e-27
ENSMUSG00000028138,11.163834,1.476089,6.129038862057761e-29,8.379430897227851e-27
ENSMUSG00000046733,11.161004,2.039092,6.327266492629315e-29,8.62803106492323e-27
ENSMUSG00000005566,11.160439,1.6707119,6.367668746989109e-29,8.66068765288162e-27
ENSMUSG00000021643,11.158967,1.9140258,6.473916469202178e-29,8.782501733838296e-27
ENSMUSG00000052397,11.154667,2.1100767,6.79467692713015e-29,9.193948964946596e-27
ENSMUSG00000027406,11.153422,1.4311887,6.89043705288469e-29,9.299616531170219e-27
ENSMUSG00000051154,11.149348,1.4548969,7.213293420383085e-29,9.68564485452116e-27
ENSMUSG00000024309,11.149235,1.5195452,7.222472692172174e-29,9.68564485452116e-27
ENSMUSG00000016833,11.149121,1.4163812,7.231663553132486e-29,9.68564485452116e-27
ENSMUSG00000021905,11.146858,1.4924965,7.417936982131697e-29,9.909911954098578e-27
ENSMUSG00000000690,11.144142,1.7951245,7.647758008189614e-29,1.0191073177697938e-26
ENSMUSG00000006941,11.143689,1.4193094,7.686742415951306e-29,1.0217155904192246e-26
ENSMUSG00000049299,11.140974,1.5119363,7.924823837847413e-29,1.0507078779066409e-26
ENSMUSG00000045319,11.140408,2.040516,7.975337465913495e-29,1.054748399135233e-26
ENSMUSG00000020267,11.140068,1.9471626,8.00579884069539e-29,1.056123377891836e-26
ENSMUSG00000038721,11.139729,1.8638068,8.036375641891435e-29,1.057506670716494e-26
ENSMUSG00000003199,11.133731,1.5864496,8.596074656989865e-29,1.128336622556904e-26
ENSMUSG00000025465,11.132826,1.5145279,8.683851925063673e-29,1.1370229600190336e-26
ENSMUSG00000032112,11.125243,1.3909441,9.454770125874728e-29,1.2348915145050674e-26
ENSMUSG00000038539,11.123772,2.7840903,9.612033783854639e-29,1.2523242827895366e-26
ENSMUSG00000022111,11.118793,1.9076989,1.0163816507145603e-28,1.3209448041237432e-26
ENSMUSG00000018559,11.113021,1.7812462,1.0842803313617527e-28,1.4057187074275177e-26
ENSMUSG00000052738,11.105439,1.6487257,1.1803625807449664e-28,1.5265249336631955e-26
ENSMUSG00000028035,11.101365,1.7759916,1.2354296434658866e-28,1.5938253606242746e-26
ENSMUSG00000020803,11.099441,1.7889131,1.2623121196390194e-28,1.6245247122082988e-26
ENSMUSG00000028729,11.098875,1.6218735,1.270328600785788e-28,1.6308540544136763e-26
ENSMUSG00000061360,11.0953665,1.4245273,1.3211703125869934e-28,1.6919980674775907e-26
ENSMUSG00000074247,11.091632,1.551969,1.377511519903489e-28,1.7598712709135937e-26
ENSMUSG00000016257,11.090387,1.8146625,1.3968165807115266e-28,1.7802139840758333e-26
ENSMUSG00000027984,11.090048,1.6497053,1.402128019464302e-28,1.782666918659976e-26
ENSMUSG00000028788,11.087671,1.7032367,1.4398733145698148e-28,1.8262451032698016e-26
ENSMUSG00000015013,11.08405,1.5800136,1.4993368203562821e-28,1.897093578756569e-26
ENSMUSG00000021917,11.082465,1.7883607,1.5261121796065258e-28,1.9263415032558535e-26
ENSMUSG00000057411,11.079637,1.5346193,1.5751104165628075e-28,1.9834332987129175e-26
ENSMUSG00000025364,11.076128,1.5779614,1.6380405528002183e-28,2.0577542371644938e-26
ENSMUSG00000028557,11.065717,1.4951698,1.8398632047986178e-28,2.305786658280477e-26
ENSMUSG00000069565,11.065038,1.4963907,1.8538510567359983e-28,2.317798200055962e-26
ENSMUSG00000027131,11.063001,1.5143137,1.8964507165619192e-28,2.3654402823922553e-26
ENSMUSG00000011884,11.062661,1.5162452,1.9036444673491905e-28,2.3687997679288888e-26
ENSMUSG00000024007,11.059945,2.353379,1.9621775019506466e-28,2.435876768695147e-26
ENSMUSG00000024942,11.058134,1.7807162,2.0021878724793373e-28,2.479697902489939e-26
ENSMUSG00000038965,11.057908,1.6060463,2.0072457357368867e-28,2.4801264447475766e-26
ENSMUSG00000078572,11.05689,1.5284421,2.0301634256855136e-28,2.50256866684737e-26
ENSMUSG00000024735,11.056324,1.4838996,2.0430074405197665e-28,2.5125172812896827e-26
ENSMUSG00000033917,11.05191,1.5349091,2.145996523510461e-28,2.6330226809206674e-26
ENSMUSG00000110234,11.049986,1.4394814,2.192485597834382e-28,2.6838063238979193e-26
ENSMUSG00000049866,11.040707,1.9156467,2.43114288094094e-28,2.9690402942275476e-26
ENSMUSG00000028398,11.039914,1.6903428,2.4526718645804186e-28,2.988398987593864e-26
ENSMUSG00000107482,11.029503,1.7390308,2.7538346874318043e-28,3.347594517497932e-26
ENSMUSG00000044627,11.018752,1.8937571,3.1033262226166786e-28,3.763748365291509e-26
ENSMUSG00000026150,11.010716,1.4123465,3.3929349536424693e-28,4.105529292412069e-26
ENSMUSG00000024875,11.007209,1.5226625,3.527645983240769e-28,4.258742522336264e-26
ENSMUSG00000071657,11.000192,1.6169708,3.813186162519828e-28,4.592926014883151e-26
ENSMUSG00000056629,10.997136,1.6998621,3.944591597761231e-28,4.7403544141497746e-26
ENSMUSG00000037089,10.993289,2.0094426,4.1164714739628956e-28,4.9356399203533254e-26
ENSMUSG00000020358,10.991365,1.8510586,4.2051767109217825e-28,5.0305382126381575e-26
ENSMUSG00000001827,10.987291,1.9802804,4.399330377563576e-28,5.250865164477016e-26
ENSMUSG00000027080,10.985367,1.933386,4.494079450488258e-28,5.351818234296379e-26
ENSMUSG00000021550,10.97439,1.7464986,5.074735756074066e-28,6.029656687510487e-26
ENSMUSG00000016921,10.973484,1.560928,5.125821781778605e-28,6.07663863301123e-26
ENSMUSG00000026879,10.968844,1.6601309,5.395753026989404e-28,6.382266434350882e-26
ENSMUSG00000022110,10.966921,1.460717,5.5117681521094355e-28,6.504875077453638e-26
ENSMUSG00000000938,10.966015,1.6997734,5.567216319423276e-28,6.555615172017082e-26
ENSMUSG00000028798,10.963978,1.5918406,5.694005800623925e-28,6.689948422358057e-26
ENSMUSG00000032382,10.959678,1.5247939,5.971154341888613e-28,6.999948328277261e-26
ENSMUSG00000052459,10.95832,1.6617826,6.06142394104686e-28,7.089980234687612e-26
ENSMUSG00000031807,10.957075,1.4584503,6.145359511831284e-28,7.17222047150225e-26
ENSMUSG00000031960,10.952322,1.6401391,6.476580366198056e-28,7.542063808743382e-26
ENSMUSG00000030879,10.94938,1.4424386,6.6904328492822225e-28,7.773898972512563e-26
ENSMUSG00000024835,10.948474,1.3878803,6.757631871006961e-28,7.834685267892564e-26
ENSMUSG00000024387,10.936139,1.5152004,7.742765642750577e-28,8.957103568611415e-26
ENSMUSG00000020720,10.933763,1.5359303,7.94831602676261e-28,9.174727245277999e-26
ENSMUSG00000025856,10.933196,1.7229006,7.998048923934061e-28,9.211932235452806e-26
ENSMUSG00000030281,10.92867,2.0132132,8.407183566049203e-28,9.662019960318031e-26
ENSMUSG00000038633,10.927312,1.6855055,8.53392360346474e-28,9.786309429018954e-26
ENSMUSG00000016319,10.926406,2.1000388,8.61946789432712e-28,9.841525207934974e-26
ENSMUSG00000026500,10.926406,1.5056415,8.61946789432712e-28,9.841525207934974e-26
ENSMUSG00000036275,10.923577,1.5630071,8.89231339906049e-28,1.0131078096817056e-25
ENSMUSG00000093752,10.922106,1.5029771,9.03756087851201e-28,1.0274320829402984e-25
ENSMUSG00000053644,10.920182,1.6786318,9.231055740938206e-28,1.0471677801293608e-25
ENSMUSG00000021497,10.918938,1.465196,9.358442018148767e-28,1.0593353850909215e-25
ENSMUSG00000058240,10.916334,1.7230155,9.630456301054232e-28,1.0877869052838853e-25
ENSMUSG00000008035,10.915769,1.8713756,9.690619608972264e-28,1.092238658967589e-25
ENSMUSG00000078656,10.91045,1.5169393,1.0274691922322597e-27,1.1555954786824193e-25
ENSMUSG00000003402,10.908299,1.4058604,1.0520597677123179e-27,1.180729593460673e-25
ENSMUSG00000057363,10.904451,1.6285154,1.0975295113652878e-27,1.2291396459621976e-25
ENSMUSG00000028633,10.901509,2.2297714,1.1336108157004874e-27,1.266852205843118e-25
ENSMUSG00000002320,10.900377,1.5015732,1.1477993585697733e-27,1.2799908270694616e-25
ENSMUSG00000022466,10.899925,2.0626104,1.1535239659397644e-27,1.2836551262411299e-25
ENSMUSG00000024064,10.894154,2.4391925,1.2290430580649672e-27,1.364808236377798e-25
ENSMUSG00000028167,10.891438,1.9990731,1.2662584501392796e-27,1.403174311190129e-25
ENSMUSG00000055239,10.8903055,1.7162907,1.2820927458952962e-27,1.4177360036332943e-25
ENSMUSG00000007987,10.888382,2.0105073,1.3094629758676833e-27,1.4449663144186872e-25
ENSMUSG00000031429,10.879441,1.569742,1.4444529494612055e-27,1.5859306393331291e-25
ENSMUSG00000033751,10.879441,1.4383882,1.4444529494612055e-27,1.5859306393331291e-25
ENSMUSG00000053329,10.879329,1.8721117,1.4462472583021164e-27,1.5859306393331291e-25
ENSMUSG00000064254,10.86903,1.8175313,1.6191309659783732e-27,1.7718207385704293e-25
ENSMUSG00000034707,10.865521,2.0381205,1.6825860566062935e-27,1.8374398272931302e-25
ENSMUSG00000015806,10.865295,1.9146467,1.6867635988008313e-27,1.8381881736331377e-25
ENSMUSG00000061461,10.862014,1.8349726,1.7485066586278377e-27,1.9015371174284064e-25
ENSMUSG00000018761,10.858958,1.7638662,1.8080041643836813e-27,1.9621877772474113e-25
ENSMUSG00000022420,10.853526,1.8725094,1.9187765579711673e-27,2.0781218704808716e-25
ENSMUSG00000019923,10.851262,1.7408673,1.9668944716385275e-27,2.125861548442824e-25
ENSMUSG00000021774,10.849452,1.4228538,2.0062488245167247e-27,2.1639531378537364e-25
ENSMUSG00000045160,10.847641,1.4643716,2.046383938830397e-27,2.2027293456907315e-25
ENSMUSG00000030884,10.846396,1.5306222,2.0744377000148445e-27,2.2283694444485994e-25
ENSMUSG00000023905,10.843567,1.9969096,2.1396226268684966e-27,2.2937103174714904e-25
ENSMUSG00000042462,10.840511,2.5214922,2.212305185737053e-27,2.366806824318202e-25
ENSMUSG00000019590,10.83972,1.8031398,2.2315451421716518e-27,2.3825478722788452e-25
ENSMUSG00000029684,10.83044,1.5553393,2.4696689904768762e-27,2.6314473073429325e-25
ENSMUSG00000027423,10.829082,1.5345154,2.5065680600558204e-27,2.6653680082646094e-25
ENSMUSG00000001707,10.8288555,1.9379815,2.512770836282646e-27,2.666576728600269e-25
ENSMUSG00000029203,10.8284025,1.3620349,2.5252220901229245e-27,2.6743981878412525e-25
ENSMUSG00000052962,10.824215,1.5311435,2.643335821368792e-27,2.793867957702163e-25
ENSMUSG00000057130,10.822065,1.609964,2.7061014112510656e-27,2.8544760297116453e-25
ENSMUSG00000015575,10.81867,1.940417,2.8082270120643595e-27,2.9562767401403925e-25
ENSMUSG00000030983,10.813011,1.4677509,2.9869967727670833e-27,3.138194852921521e-25
ENSMUSG00000021114,10.812559,1.5816028,3.001776551994261e-27,3.1474404500153368e-25
ENSMUSG00000027245,10.810975,1.8805487,3.054079176290004e-27,3.195914742011941e-25
ENSMUSG00000076258,10.807806,2.1440995,3.1614106356961004e-27,3.3016668694543635e-25
ENSMUSG00000037296,10.80758,1.5408081,3.169218754205779e-27,3.3032672939876314e-25
ENSMUSG00000031158,10.806674,1.5071944,3.2006429254113793e-27,3.329427688180896e-25
ENSMUSG00000062619,10.8063345,1.9187088,3.2125064813211554e-27,3.3351773402528667e-25
ENSMUSG00000023150,10.805882,1.6988184,3.2283924133518558e-27,3.3450721076611863e-25
ENSMUSG00000029993,10.804297,1.6176723,3.284609103729538e-27,3.396634278662239e-25
ENSMUSG00000075701,10.796942,1.4625932,3.5585966497563086e-27,3.672750848168099e-25
ENSMUSG00000021585,10.796376,1.6227326,3.580587937354919e-27,3.688215786117682e-25
ENSMUSG00000016427,10.796149,1.864414,3.589422138588314e-27,3.690094212631533e-25
ENSMUSG00000015839,10.794339,1.5967727,3.660878248321733e-27,3.7562180795060963e-25
ENSMUSG00000031813,10.793886,1.5493722,3.6789615764317144e-27,3.767428434573146e-25
ENSMUSG00000019837,10.793321,1.5834559,3.701690343088775e-27,3.7833431630838985e-25
ENSMUSG00000025260,10.793094,1.5087255,3.710820788710647e-27,3.7853248650111163e-25
ENSMUSG00000018770,10.792642,1.9427792,3.7291487294798e-27,3.7966629115067455e-25
ENSMUSG00000010080,10.788228,1.9361696,3.912617430114547e-27,3.9757631477125343e-25
ENSMUSG00000052419,10.786643,1.4026543,3.9806382443107475e-27,4.037088143112534e-25
ENSMUSG00000001576,10.786417,1.7292231,3.9904507507808844e-27,4.039257033040435e-25
ENSMUSG00000030615,10.782908,1.7262548,4.145647918853039e-27,4.1882979627015085e-25
ENSMUSG00000001924,10.781098,1.4619545,4.228076505281021e-27,4.263391473792564e-25
ENSMUSG00000007721,10.78008,1.3804,4.275154640002212e-27,4.302620260633966e-25
ENSMUSG00000000902,10.777364,1.450148,4.403252813769424e-27,4.420092607376153e-25
ENSMUSG00000107071,10.77725,1.7919627,4.40867204740573e-27,4.420092607376153e-25
ENSMUSG00000031590,10.773629,1.4450859,4.5856235391681814e-27,4.588761988738714e-25
ENSMUSG00000044600,10.771818,1.4385774,4.676722292650079e-27,4.671042781706444e-25
ENSMUSG00000028343,10.769555,1.4095448,4.793123021641717e-27,4.778235291044194e-25
ENSMUSG00000079042,10.767858,2.424179,4.882304625934126e-27,4.857939249351015e-25
ENSMUSG00000021696,10.764123,1.8655106,5.084337348575353e-27,5.049418503388912e-25
ENSMUSG00000003051,10.761972,2.0568557,5.2043971213521265e-27,5.1589199035685605e-25
ENSMUSG00000005514,10.760502,1.6581585,5.288158772562682e-27,5.232096337455063e-25
ENSMUSG00000001783,10.75903,1.3798432,5.373256983036155e-27,5.306318096793454e-25
ENSMUSG00000023272,10.75688,1.5531199,5.50007947199483e-27,5.421389196402994e-25
ENSMUSG00000021076,10.755522,1.4345205,5.5817025354060886e-27,5.491560647731493e-25
ENSMUSG00000063172,10.753145,2.5125897,5.7274432177243116e-27,5.624434724032404e-25
ENSMUSG00000009563,10.751675,1.7446331,5.819548028422701e-27,5.704240782570899e-25
ENSMUSG00000028583,10.751448,2.0605662,5.8338477603690586e-27,5.707628451947691e-25
ENSMUSG00000055320,10.750882,1.983713,5.869749699469146e-27,5.73209916848345e-25
ENSMUSG00000032068,10.750656,2.3627126,5.8841717400894855e-27,5.735541920580559e-25
ENSMUSG00000067847,10.748845,1.8099774,6.0008200939081506e-27,5.83843191243899e-25
ENSMUSG00000022338,10.748392,1.500466,6.030338663141805e-27,5.856326676626053e-25
ENSMUSG00000030802,10.74545,1.84779,6.225749978527349e-27,6.034964564820727e-25
